Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags;
2021-05-08 02:47:17,b'Emak ku buka bersama with dewan parpol today-___- pengen ikut kali aja bisa jd wong politik trus korupsi bansos\nWkwkwkkwkw\nAstagfirullah amit2',1390860830778937344,albaqarahkariim,0,Twitter for Android,0,[];
2021-05-08 02:45:09,b'@asahigurll fotonya kek penerima bansos pasti ku juga gitu \xf0\x9f\x98\xad',1390860292473589761,uwocio,0,Twitter for Android,0,[];
"2021-05-08 02:44:52,""b""""RT @Sahabat_Bangsa: Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin' https://t.co/naDVx5xFwL lewat @SI\xe2\x80\xa6"""""",1390860222520958978,WariorXman,31,Twitter Web App,1,[]";
"2021-05-08 02:44:19,""b'@yuliuswiwin1 @Dennysiregar7 Taliban? \nDefinisi taliban itu apa?\nJualan Radikal radikul udah, taliban skrg, intinya seretan kasus bansos aman \xf0\x9f\x98\x82\xf0\x9f\x98\x82'"",1390860082108268544,dikagoka,0,Twitter for Android,0,[]";
2021-05-08 02:42:20,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390859584898699265,kebunsalakdoyie,337,Twitter for Android,1,[];
2021-05-08 02:40:40,b'RT @Minang_cyber: Apakah kepala @binofficial_ri BADAN INTELIJEN NEGARA ikut terlibat kasus korupsi BANSOS sehingga begitu semangat menyingk\xe2\x80\xa6',1390859164365115394,tHoNk1031,63,Twitter for Android,1,[];
2021-05-08 02:39:44,b'@FerdinandHaean3 @jokowi Banyak berita ya \n1. Kedatangan WNA China \n2. Kapal India merapat awak kapal positif covid\n3. TWK KPK pertanyaan janggal \n4. Rencana kenaikan PPN maks 15 % di 2022\n5. THR ASN \n6. Korupsi bansos dan Harun Masiku blm ketemu \n7. Beli oleh2 Babi Panggang \n8. Survey Cawapres 2024',1390858928641089536,IND_MAJU,0,Twitter for Android,0,[];
"2021-05-08 02:39:25,""b'@febridiansyah KAWAL TERUS MADAM BANSOS DAN ANAK PAK LURAH, HARUN MASIKU, ROBIN TERIMA SUAP,'"",1390858848966045697,nur_mago,0,Twitter for Android,0,[]";
"2021-05-08 02:37:54,""b'RT @KemensosRI: @KemensosRI terus melakukan pemberdayaan KAT SAD melalui bantuan sosial. Agar dapat dilaksanakan secara transparan, akuntab\xe2\x80\xa6'"",1390858467502555139,Aseff19,6,Twitter Web App,1,[]";
2021-05-08 02:36:37,b'@Dennysiregar7 Seretan bansos aman yes',1390858145719754753,dikagoka,0,Twitter for Android,0,[];
2021-05-08 02:35:29,b'RT @tempodotco: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat menduga penyidik KPK yang menyidik kasus korupsi bantuan sosial atau b\xe2\x80\xa6',1390857858506317825,takobm,512,Twitter for Android,1,[];
"2021-05-08 02:35:09,""b'@Oktovia77914000 @FerdinandHaean3 Merakyat korupsinya sampe jatah wong cilik melalui bansos disikat juga.\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82. Cukup sampe disini saja jadi partai penguasa, mari kita sama kan dgn PD nasibnya pd pileg/pilpres 2024 !!!'"",1390857776088244227,HinduanTahir,0,Twitter for Android,0,[]";
2021-05-08 02:34:54,b'RT @andry19633: Banyak Perusahaan Penyalur Bansos Terdeteksi Abal-abal alias Fiktif. Rizal Ramli Minta Firli Bahuri Bongkar 21 Juta Data Ga\xe2\x80\xa6',1390857714780180480,ginabunga_1979,39,Twitter for Android,1,[];
"2021-05-08 02:32:28,""b'Sabar kan aing lagi tinggal di Indonesia ya. Pasti kalo yg baca kenapa ga pindah aja dari sini. Jawabannya pengen ajg, cuma ga ada duit , berharap sama bansos aja ga cukup. Udah ga cukup, dimakan sendiri pula. Hah dasar Woody ! :)'"",1390857102059397122,reypratamap,0,Twitter Web App,0,[]";
2021-05-08 02:32:02,b'@aik_arif Coba tanya sama yg korupsi dana bansos',1390856993225641986,_____beeeng,0,Twitter for Android,0,[];
2021-05-08 02:30:24,b'RT @andry19633: Banyak Perusahaan Penyalur Bansos Terdeteksi Abal-abal alias Fiktif. Rizal Ramli Minta Firli Bahuri Bongkar 21 Juta Data Ga\xe2\x80\xa6',1390856582708142082,Sutardi85A,39,Twitter for Android,1,[];
2021-05-08 02:29:20,b'RT @Metro_TV: Kementerian Sosial memastikan bansos tunai bagi masyarakat terdampak pandemi covid-19 resmi dihentikan awal Mei 2021. Namun p\xe2\x80\xa6',1390856313324728327,AmstrongBiring,3,Twitter for Android,1,[];
2021-05-08 02:23:54,b'RT @andry19633: Banyak Perusahaan Penyalur Bansos Terdeteksi Abal-abal alias Fiktif. Rizal Ramli Minta Firli Bahuri Bongkar 21 Juta Data Ga\xe2\x80\xa6',1390854945960710144,AnitaTrisia8,39,Twitter for Android,1,[];
2021-05-08 02:23:33,b'@juyhwa Lho kan m e n teri dan pe j a bat ne g a r anya juga sibuk karaoke pake duit bansos kak gimana sie\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0',1390854855485390852,Topekhanbeondeo,0,Twitter for Android,0,[];
"2021-05-08 02:23:14,""b""""RT @Sahabat_Bangsa: Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin' https://t.co/naDVx5xFwL lewat @SI\xe2\x80\xa6"""""",1390854776573726720,rizayana,31,Twitter for iPhone,1,[]";
2021-05-08 02:22:04,b'RT @LaodeMSyarif: Penyelidik &amp; Penyidik @KPK_RI yg masuk dalam 75 orang itu:\n\n-Sedan mengusut kasus-kasus besar (Bansos-pajak-pidana korpor\xe2\x80\xa6',1390854485623279617,bayuagni_,61,Twitter for iPhone,1,[]
2021-05-08 02:21:45,b'RT @tamrintomagola: Salah satu kasus besar utama adalah kasus BLBI yg memberi indikasi kuat ke arah petinggi PDI+P.\n\nKasus teranyar dimana\xe2\x80\xa6',1390854403322650628,tonggosmovic,9,Twitter Web App,1,[];
"2021-05-08 02:21:32,""b'Bagi Anda yang merasa penerima Bansos 2021 dari Kemensos yang mulai cari awal Mei, silakan cek cara mudahnya di bawah ini. https://t.co/82YZSPoxlf'"",1390854351405518853,kompascom,2,dlvr.it,0,[]";
2021-05-08 02:21:03,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390854230194282500,ahmadaull,337,Twitter for Android,1,[];
"2021-05-08 02:16:47,""b'@antondehgue @menantuibumumas @saviraindhr @txtdrpemerintah Kasih makan rakyatnya. Wong bansos aja dikorupsi. Apalagi nanti kl ada dana lain yang digelontorkan pemerintah dengan jumlah besar, yahh korupsi juga nanti. Susah susah. Lagian kl per individu ga ngeyel dan ikutin prokes scr benar aja udah nenangin banget'"",1390853155965915137,katjaistgut,0,Twitter for Android,0,[]";
2021-05-08 02:16:24,b'RT @berlianews: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat menduga penyidik KPK yang menyidik kasus korupsi bantuan sosial atau b\xe2\x80\xa6',1390853057542455296,2ikhtiar,4,Twitter Web App,1,[];
2021-05-08 02:16:14,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390853014030753795,JuaraRonny,337,Twitter for Android,1,[];
"2021-05-08 02:15:35,""b'@antondehgue @menantuibumumas @saviraindhr @txtdrpemerintah Bener. Pemerintah juga udah semaksimal mungkin menurutku handle covid ini tp ya gitu, bawah2annya yang hampir nyeleweng semua soal bansos dan ketentuan2 lain. Ekonomi kita gabisa lumpuh. Kita gabisa kayak eropa kudu lockdown total kek dulu2 itu ya as simple as negara ga sanggup'"",1390852852076007425,katjaistgut,0,Twitter for Android,0,[]";
2021-05-08 02:15:32,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390852842030657536,will_sancz,337,Twitter for Android,1,[];
2021-05-08 02:14:16,b'RT @LaodeMSyarif: Penyelidik &amp; Penyidik @KPK_RI yg masuk dalam 75 orang itu:\n\n-Sedan mengusut kasus-kasus besar (Bansos-pajak-pidana korpor\xe2\x80\xa6',1390852520109494273,paijodirajo,61,Twitter for Android,1,[]
"2021-05-08 02:13:54,""b""""RT @Sahabat_Bangsa: Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin' https://t.co/naDVx5xFwL lewat @SI\xe2\x80\xa6"""""",1390852426966605825,Margono_eMGe,31,Twitter Web App,1,[]";
2021-05-08 02:13:44,b'@JihanMila0 wkwkwk...maklum kl punya penyakit hati spt itu..Tuman..kl dpt dana bansos..antri paling dpn...munafik',1390852386566983681,DhindaKanda,0,Twitter for Android,0,[];
2021-05-08 02:13:07,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390852231440723971,DenyF9,337,Twitter for Android,1,[];
2021-05-08 02:12:26,b'@cnbcindonesia dari awal jumawa covid ngak masuk indonesia sampai dana bansos di embat..akhirnya silahturahim umat di cekal..',1390852057729421312,debrite,0,Twitter for Android,0,[];
"2021-05-08 02:11:39,""b'RT @EnggalPMT: Main circle\xc2\xb2an di KPK kyknya udah biasa, pantesan bebrapa kasus Korupsi pada mandek. Contohnya: Madame Bansos, RSSW, bus tra\xe2\x80\xa6'"",1390851864657154051,yazrid,51,Twitter for Android,1,[]";
2021-05-08 02:11:26,b'RT @berlianews: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat menduga penyidik KPK yang menyidik kasus korupsi bantuan sosial atau b\xe2\x80\xa6',1390851806658371587,regezs13,4,Twitter Web App,1,[];
2021-05-08 02:11:22,b'RT @andry19633: Banyak Perusahaan Penyalur Bansos Terdeteksi Abal-abal alias Fiktif. Rizal Ramli Minta Firli Bahuri Bongkar 21 Juta Data Ga\xe2\x80\xa6',1390851791533658116,NakLanang10,39,Twitter for Android,1,[];
2021-05-08 02:11:01,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390851702639652866,mayamahawirya,337,Twitter for iPhone,1,[];
"2021-05-08 02:09:34,""b'RT @SKningrum: Kita sering dengar, """"membantu tidak cukup dengan uang,"""" atau """"anak dari populasi rentan butuh bantuan yg lengkap."""" Tapi, den\xe2\x80\xa6'"",1390851339664515077,ANUIndonesia,3,Twitter for Android,1,[]";
2021-05-08 02:08:24,b'@satriohendri Km50\nHarun Masiku\nMadame bansos\nKorupsi benur\n\nRaib semua\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d',1390851042858999811,asyarifuddin66,0,Twitter for Android,0,[];
2021-05-08 02:07:45,b'RT @andry19633: Banyak Perusahaan Penyalur Bansos Terdeteksi Abal-abal alias Fiktif. Rizal Ramli Minta Firli Bahuri Bongkar 21 Juta Data Ga\xe2\x80\xa6',1390850880442802177,generasibiang,39,Twitter for Android,1,[];
2021-05-08 02:06:46,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390850635063463946,ratu12noer,337,Twitter Web App,1,[];
"2021-05-08 02:05:50,""b""""RT @Sahabat_Bangsa: Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin' https://t.co/naDVx5xFwL lewat @SI\xe2\x80\xa6"""""",1390850400954109953,0nc075,31,Twitter Web App,1,[]";
"2021-05-08 02:05:33,""b""""RT @Sahabat_Bangsa: Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin' https://t.co/naDVx5xFwL lewat @SI\xe2\x80\xa6"""""",1390850326622703619,BinarisSitumor2,31,Twitter for Android,1,[]";
"2021-05-08 02:04:26,""b""""RT @Sahabat_Bangsa: Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin' https://t.co/naDVx5xFwL lewat @SI\xe2\x80\xa6"""""",1390850046963240963,agus8876,31,Twitter for Android,1,[]";
2021-05-08 02:03:38,b'RT @AdhiStanza: @KanjengRadeen @QueenCinghoyyy @DivHumas_Polri @CCICPolri Gak dapet bansos apa yaa orang ini \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1390849845171146752,KanjengRadeen,1,Twitter for Android,1,[];
2021-05-08 02:02:40,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390849602186735618,endanghidayat,337,Twitter for Android,1,[];
2021-05-08 02:02:35,b'@KanjengRadeen @QueenCinghoyyy @DivHumas_Polri @CCICPolri Gak dapet bansos apa yaa orang ini \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1390849578946105345,AdhiStanza,1,Twitter Web App,0,[];
"2021-05-08 02:00:40,""b'Yang ASN THRnya pada dipotong buat bansos covid, eh bansosnya malah dikorupsi'"",1390849097540595714,tofompefel,0,Twitter for Android,0,[]";
2021-05-08 01:59:11,b'RT @andry19633: Banyak Perusahaan Penyalur Bansos Terdeteksi Abal-abal alias Fiktif. Rizal Ramli Minta Firli Bahuri Bongkar 21 Juta Data Ga\xe2\x80\xa6',1390848726478974983,HendraridwanHr,39,Twitter Web App,1,[];
"2021-05-08 01:58:40,""b""""RT @Sahabat_Bangsa: Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin' https://t.co/naDVx5xFwL lewat @SI\xe2\x80\xa6"""""",1390848594966552578,daffa2323,31,Twitter for iPhone,1,[]";
"2021-05-08 01:58:08,""b""""RT @Sahabat_Bangsa: Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin' https://t.co/naDVx5xFwL lewat @SI\xe2\x80\xa6"""""",1390848462548127747,suka_tx,31,Twitter for Android,1,[]";
"2021-05-08 01:57:55,""b""""RT @Sahabat_Bangsa: Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin' https://t.co/naDVx5xFwL lewat @SI\xe2\x80\xa6"""""",1390848408299081731,SutanEKayo,31,Twitter Web App,1,[]";
2021-05-08 01:57:49,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390848381124177924,suka_tx,337,Twitter for Android,1,[];
"2021-05-08 01:57:31,""b""""RT @Sahabat_Bangsa: Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin' https://t.co/naDVx5xFwL lewat @SI\xe2\x80\xa6"""""",1390848307002437632,Wrp73RM,31,Twitter for Android,1,[]";
2021-05-08 01:57:01,b'RT @IND_MAJU: @Rizmaya__ @febridiansyah Jubir presiden tdk pernah muncul memberi sikap istana ya. \n\nTapi harus tetap fokus tangkap Harun Ma\xe2\x80\xa6',1390848180984553472,PurwokoYusup,2,Twitter for Android,1,[];
2021-05-08 01:56:24,b'RT @andry19633: Banyak Perusahaan Penyalur Bansos Terdeteksi Abal-abal alias Fiktif. Rizal Ramli Minta Firli Bahuri Bongkar 21 Juta Data Ga\xe2\x80\xa6',1390848022825738245,anaksetia7,39,Twitter for Android,1,[];
2021-05-08 01:56:08,b'Aliran Suap Dana Bansos Juliari Batubara Untuk Foya-Foya hingga Gelontorkan Ratusan Juta ke Biduan Dangdut https://t.co/UFU3mIs96z',1390847958413836289,zonajakarta1,0,Twitter Web App,0,[];
2021-05-08 01:56:06,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390847949156978689,khoiruldwi_,337,Twitter for Android,1,[];
"2021-05-08 01:55:56,""b""""RT @Sahabat_Bangsa: Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin' https://t.co/naDVx5xFwL lewat @SI\xe2\x80\xa6"""""",1390847908732301312,RamliRizal,31,Twitter for iPhone,1,[]";
2021-05-08 01:55:06,b'RT @tempodotco: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat menduga penyidik KPK yang menyidik kasus korupsi bantuan sosial atau b\xe2\x80\xa6',1390847699155439616,regezs13,512,Twitter Web App,1,[];
"2021-05-08 01:54:28,""b'@FiersaBesari Waah keadaan kaya gini pastii dinegaraa tetangga / negara lain.. pasti bukan di indonesia dong..\nKarena di indonesia orang miskin diperhatikan banget sampai dapet bansos, keputusan yang diberi pengadilan selalu adil seadil adilnya, sejahtera tinggal di indonesia.. \xf0\x9f\x98\xad\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc'"",1390847536299077634,anaaaakkkecil,0,Twitter for iPhone,0,[]";
"2021-05-08 01:52:55,b'RT @Ir5113: Uang hasil Korupsi Bansos Covid pun dipakai Karaokean Tim di  Kemensos.\xf0\x9f\x99\x88\xf0\x9f\x99\x88\n\n#ReleasePelakuKM50 \n#ReleasePelakuKM50 https://t.co/\xe2\x80\xa6',1390847149005447172,adit_wu,38,Twitter for Android,1,""['ReleasePelakuKM50', 'ReleasePelakuKM50']""";
2021-05-08 01:52:51,b'RT @andry19633: Banyak Perusahaan Penyalur Bansos Terdeteksi Abal-abal alias Fiktif. Rizal Ramli Minta Firli Bahuri Bongkar 21 Juta Data Ga\xe2\x80\xa6',1390847133067223057,KardinoZulhaidi,39,Twitter for iPhone,1,[];
2021-05-08 01:52:29,b'RT @tamrintomagola: Salah satu kasus besar utama adalah kasus BLBI yg memberi indikasi kuat ke arah petinggi PDI+P.\n\nKasus teranyar dimana\xe2\x80\xa6',1390847040440004611,HannaFarkhati,9,Twitter for Android,1,[];
2021-05-08 01:52:12,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390846968667144202,gatot30,337,Twitter for Android,1,[];
2021-05-08 01:51:13,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390846721538723842,afriski13,337,Twitter for Android,1,[];
2021-05-08 01:48:08,b'RT @andry19633: Banyak Perusahaan Penyalur Bansos Terdeteksi Abal-abal alias Fiktif. Rizal Ramli Minta Firli Bahuri Bongkar 21 Juta Data Ga\xe2\x80\xa6',1390845943168192520,mistono_tono,39,Twitter for Android,1,[];
"2021-05-08 01:48:07,""b'Kekaisaran Sunda Nusantara, Alex Ternyata Pengangguran dan Penerima Bansos https://t.co/QbpFkfwLfP'"",1390845940995530752,BangMaestro,0,Twitter Web App,0,[]";
"2021-05-08 01:45:42,""b""""Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin' https://t.co/naDVx5xFwL lewat @SINDOnews\n\nTapi skrg pegawai2 KPK yang berintegritas malah dijerat TWK\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb"""""",1390845331470880768,Sahabat_Bangsa,31,Twitter for Android,0,[]";
2021-05-08 01:45:26,b'RT @tempodotco: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat menduga penyidik KPK yang menyidik kasus korupsi bantuan sosial atau b\xe2\x80\xa6',1390845264710176769,syarifptk,512,Twitter for Android,1,[];
2021-05-08 01:40:56,b'RT @tamrintomagola: Salah satu kasus besar utama adalah kasus BLBI yg memberi indikasi kuat ke arah petinggi PDI+P.\n\nKasus teranyar dimana\xe2\x80\xa6',1390844130662576129,triwahyukh,9,Twitter Web App,1,[];
2021-05-08 01:39:09,b'@satriohendri 21 juta data fiktif bansos',1390843683835039744,MHusen48982241,0,Twitter for Android,0,[];
2021-05-08 01:38:45,b'Tetap aja anggota Partai Maling Bansos https://t.co/62M5AboX9t',1390843583947706370,jmertani,1,Twitter Web App,0,[];
2021-05-08 01:38:41,b'@NKRIJaya_ @KanjengRadeen @QueenCinghoyyy @DivHumas_Polri @CCICPolri Coba tanya nerima bansos ga si ibu dongo itu',1390843567430541313,Sunhok16,0,Twitter for Android,0,[];
2021-05-08 01:37:12,b'@jockReborn @febridiansyah Itu kecelakaan. Pimpinannya gak setuju. Mirip bansos jg',1390843194741383169,NgilmuKantiLaku,0,Twitter Web App,0,[];
"2021-05-08 01:37:01,""b'Aliran Suap Dana Bansos, Untuk Foya-Foya hingga Gelontorkan Ratusan Juta ke Biduan Dangdut https://t.co/uWi6YZPCkh'"",1390843147224195077,zonajakarta1,0,Twitter Web App,0,[]";
2021-05-08 01:36:01,b'RT @andry19633: Banyak Perusahaan Penyalur Bansos Terdeteksi Abal-abal alias Fiktif. Rizal Ramli Minta Firli Bahuri Bongkar 21 Juta Data Ga\xe2\x80\xa6',1390842893523296257,Maryuni82158478,39,Twitter for Android,1,[];
2021-05-08 01:34:56,b'RT @Minang_cyber: Apakah kepala @binofficial_ri BADAN INTELIJEN NEGARA ikut terlibat kasus korupsi BANSOS sehingga begitu semangat menyingk\xe2\x80\xa6',1390842623196160000,AnugrahFitrah1,63,Twitter for Android,1,[];
"2021-05-08 01:34:24,""b'RT @OrangKoslet: Tengsin, staff-staff KPK mau diberhentikan KPK alasan ASN. \nTerungkap! Demokrat Duga Penyidik KPK di Kasus Bansos Diberhen\xe2\x80\xa6'"",1390842489733468160,HalimTeuku,1,Twitter for Android,1,[]";
"2021-05-08 01:34:01,""b'@vdandre3 @jetsilvers @febridiansyah Yg udah pasti POSITIF tu kasus2 mega korupsi kek Jiwasraya, Asabri, E-KTP, BLBI, BANSOS, dll gak makin pasti perkembangannya. Eh, ditambah lg tes gak jelas... \xf0\x9f\xa4\xa6 https://t.co/tJe3CTQQAZ'"",1390842393822302211,benwaeto,0,Twitter Web App,0,[]";
"2021-05-08 01:34:00,""b'RT @faridwadjdi: Dikira tausiyahnya tentang tanggung jawab penguasa mengurus rakyat dengan baik, larangan mendzolimi dan menindas rakyat, h\xe2\x80\xa6'"",1390842386129952769,nugaja1,63,Twitter for Android,1,[]";
2021-05-08 01:33:55,b'RT @elisa_jkt: Bansos ditilep. \nInsentif nakes ditunda2. \n\nTapi pajak mobil tertentu tetap 0 dong. \nDan jangan lupa wisata ....',1390842368228614144,diazfalih,337,Twitter for Android,1,[];
"2021-05-08 01:33:51,""b'Penyidik KPK kini terbelah antara kelompok pendukung pengusutan tuntas korupsi dana bansos dan yang tidak. Kelompok pendukung diberhentikan. Caranya cukup halus. Melalui tes wawasan kebangsaan. Rakyat tau tapi takut,\xe2\x80\x9d kata Benny dikutip dari Twitternya https://t.co/HIfSAPAFlC'"",1390842349291413511,Muis____,0,Twitter for Android,0,[]";
2021-05-08 01:31:20,b'RT @RicKY_KCh: Politikus Demokrat Sebut Penyidik KPK di Kasus Bansos Diincar Lewat TWK.\nseharusnya Korupsi Bansos ditengah Pandemi dihukum\xe2\x80\xa6',1390841718056964096,OmarTara_2,16,Twitter for Android,1,[];
"2021-05-08 01:30:35,""b'RT @auriga28th: @SheerlinaAlif @ratu12noer Teori konapirasinya, vaduka sengaja dibikin blunder, agar perhatian netizen tersedot, untuk menu\xe2\x80\xa6'"",1390841526742261761,ratu12noer,1,Twitter Web App,1,[]";
2021-05-08 01:27:47,b'@aik_arif Dana bansos covid-19 dikorupsi..',1390840821922996224,riswan__bae,0,Twitter for Android,0,[];
