Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags
2021-05-05 23:59:57,b'RT @PutraWadapi: Risma ungkap Data Ganda Penerima Bansos yg merupakan  Bobroknya Kinerja kader PDIP  Juliari Batubara tapi yg disalahkan er\xe2\x80\xa6',1390093944155828224,hendri_hero,996,Twitter for Android,1,[]
2021-05-05 23:59:37,"b'RT @RicKY_KCh: uang bansos rakyat miskin dipakai untuk kemewahan, ini sangat menyakitkan bagi rakyat\n\nhttps://t.co/cwO9Li327M'",1390093858613075968,SARJANAPUTRA12,34,Twitter for Android,1,[]
2021-05-05 23:57:25,"b'RT @RamliRizal: Menurut Mbak Risma ke KPK, data 21 juta penerima Bansos bodong atau fiktif. Ternyata perusahaan2 penyalur Bansos juga banya\xe2\x80\xa6'",1390093305233297410,RamdhaniBrutus,489,Twitter for Android,1,[]
2021-05-05 23:56:28,"b'RT @BudiSetyarso: Para penyidik yg membongkar kasus korupsi kakap spt e-KTP, simulator SIM, ekspor benur, jg bansos tak bs jd ASN krn tdk l\xe2\x80\xa6'",1390093067097493504,rangginaaang,3332,Twitter for Android,1,[]
2021-05-05 23:55:57,b'RT @panca66: Perusahaan penyedia paket bansos ternyata banyak fiktif. Keterlaluan emang pelaku korupsi bansos ini. Udah nyikat komisi dari\xe2\x80\xa6',1390092937736953860,hdriannur,1730,Twitter for Android,1,[]
2021-05-05 23:55:56,b'@prisma93246654 Ya buktikan donk dg prestasi jangan omdo...gmna tindak lanjutannya dg Masiku Jiwasraya Asabri Bansos Benur dll kalo anda emank merasa jauh lebih hebat dari pak Novel dll yg anda nyatakan ga lulus',1390092934737850370,Rasidah96278226,0,Twitter Web App,0,[]
2021-05-05 23:51:36,b'Maling bansos masih juara. \nPantas kalo di sebut republik maling. https://t.co/8Z5dabVe2g',1390091843862364160,decepticon073,0,Twitter Web App,0,[]
2021-05-05 23:51:31,b'RT @Ndons_Back: Weww \n\nUang Hasil Korupsi Bansos Covid Juga Dipakai Karaokean Tim di Kemensos - VICE https://t.co/5bKdKvGUhg',1390091820072259586,YusupMustopa7,266,Twitter for Android,1,[]
2021-05-05 23:51:08,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390091723485827074,Bonarivo,587,Twitter for Android,1,[]
2021-05-05 23:49:09,"b'RT @D3ffiM45rizal: Nasdem Yakin 21jt Data Bansos Ganda tjdi scr Sistemik krn angkany tdk sedikit. Kl kesalahan teknis 21rb, masuk akal. Tp\xe2\x80\xa6'",1390091225038868480,03_malikha,27,Twitter for Android,1,[]
2021-05-05 23:49:01,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390091191698395142,EdiKeceput,587,Twitter for Android,1,[]
2021-05-05 23:48:08,b'RT @panca66: Perusahaan penyedia paket bansos ternyata banyak fiktif. Keterlaluan emang pelaku korupsi bansos ini. Udah nyikat komisi dari\xe2\x80\xa6',1390090968452325378,Nawasyiahmed,1730,Twitter for Android,1,[]
2021-05-05 23:47:26,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390090795533754371,AmartaAniel,587,Twitter for Android,1,[]
2021-05-05 23:47:13,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390090738285776897,CuiLanS87037667,587,Twitter for Android,1,[]
2021-05-05 23:45:59,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390090427735314433,RonefZone,587,Twitter for Android,1,[]
2021-05-05 23:45:17,"b'RT @Hedsbunnies: @infoJATIASIH Iya betul, ada yg sedikit ga biasa (kalau mau lebih teliti sedikit dgn keadaan sekitar...) Mudah2an keadaan\xe2\x80\xa6'",1390090253604622341,infoJATIASIH,1,Twitter for Android,1,[]
2021-05-05 23:43:56,"b'RT @RamliRizal: Menurut Mbak Risma ke KPK, data 21 juta penerima Bansos bodong atau fiktif. Ternyata perusahaan2 penyalur Bansos juga banya\xe2\x80\xa6'",1390089913979138048,AloelAsheen,489,Twitter for Android,1,[]
2021-05-05 23:42:44,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390089610240303105,Margono_eMGe,587,Twitter Web App,1,[]
2021-05-05 23:41:44,"b'RT @temponewsroom: Karena korupsi bantuan sosial merupakan kejahatan level tertinggi, hukuman bagi pelakunya harus berlipat-lipat. Termasuk\xe2\x80\xa6'",1390089357734809603,hasndepok,1347,Twitter for Android,1,[]
2021-05-05 23:41:18,b'@tvOneNews Kata anda yang independen... mantan menteri bansos kapan di eksekusi pak...janji anda lo...',1390089248263393281,Satrianova7,0,Twitter for Android,0,[]
2021-05-05 23:40:33,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390089062044762112,Hmmmm51853908,587,Twitter for Android,1,[]
2021-05-05 23:38:53,"b'RT @alisyarief: Mensos Melaporkan ke KPK, ada 21 juta akun Penerima Bansos, ganda. Bila benar, maka Ini artinya, 21 juta x 300 ribu = 6,3 t\xe2\x80\xa6'",1390088640814993409,Adidans_,576,Twitter for Android,1,[]
2021-05-05 23:37:23,b'RT @ronavioleta: Hanya 4 tahun penjara utk koruptor Bansos. \nAlamat hukuman buat juliari dan madam bansos pun rendah\n\njanji hukuman mati ba\xe2\x80\xa6',1390088264795578369,enrigo_mom,38,Twitter for Android,1,[]
2021-05-05 23:37:04,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390088184944492544,MamunMu98291791,587,Twitter for Android,1,[]
2021-05-05 23:36:33,"b'RT @VICE_ID: Menurut keterangan saksi, terdakwa pejabat Kemensos mengajak tim teknis pembagian bansos karaokean di Senayan sebagai hadiah k\xe2\x80\xa6'",1390088052706447360,Blindin86281646,1977,Twitter for Android,1,[]
2021-05-05 23:35:48,"b'@geloraco Firli, lu mah nyari HM ga beres\xc2\xb2, kasus bansos pilih\xc2\xb2. Jago dan tega makan anak buah sendiri, biar dianggap kerja ya ?'",1390087865535631360,MensosJ,0,Twitter for Android,0,[]
2021-05-05 23:34:50,"b'@Adhi_Beka2 @AS_Hariandja @LoveOfSpeechz @na_dirs Lah...kan sudah diurus malingnya Dirut pengadaan tanah DKI yang era sebelumnya juga ada masalah. Yang jelas ini yang dikeluarkan karena tes abal2 adalah yg megang kasus2 besar Bansos, Benur KKP, dll. Mau diganti yang kooperatif dan bisa diatur2 cincai... betul2 kebangsa...n \xf0\x9f\x98\x81\xf0\x9f\x98\x81'",1390087620726693892,SidikHalik,0,Twitter for Android,0,[]
2021-05-05 23:34:26,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390087521539825666,Alfarouqi4,587,Twitter for Android,1,[]
2021-05-05 23:33:33,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390087298704834561,MFajriyansyah,587,Twitter for Android,1,[]
2021-05-05 23:32:28,"b'@OposisiCerdas Yang untung Mensos... \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\nBanyak fee paketan bansos dan mark-up harga.. Kemensos layak bilang \'terima kasih Corona""... \xf0\x9f\x98\x81\xf0\x9f\xa4\xad'",1390087026553229315,Jokichan2,0,Twitter for Android,0,[]
2021-05-05 23:32:27,b'@tempodotco hibah dari keuntungan proyek bansos ?',1390087023185125377,liempaku,0,Twitter for Android,0,[]
2021-05-05 23:32:26,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390087018097438722,enrigo_mom,587,Twitter for Android,1,[]
2021-05-05 23:32:00,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390086909255315459,hadijayanegara,587,Twitter for Android,1,[]
2021-05-05 23:31:41,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390086828703682561,syeifm,587,Twitter for iPhone,1,[]
2021-05-05 23:30:20,"b'RT @RicKY_KCh: uang bansos rakyat miskin dipakai untuk kemewahan, ini sangat menyakitkan bagi rakyat\n\nhttps://t.co/cwO9Li327M'",1390086490906980356,rkusyanto,34,Twitter for Android,1,[]
2021-05-05 23:29:27,b'RT @03_malikha: Bohong bener...siapa yg hibah biaya pesawat Jet?? Lucu&amp;abnormal topiknya Bansos...transportasinya pesawat jet..apa waras.??\xe2\x80\xa6',1390086267728130048,Jaidun02,1,Twitter Web App,1,[]
2021-05-05 23:26:51,b'RT @ronavioleta: Hanya 4 tahun penjara utk koruptor Bansos. \nAlamat hukuman buat juliari dan madam bansos pun rendah\n\njanji hukuman mati ba\xe2\x80\xa6',1390085612347138049,jumjumareka,38,Twitter for Android,1,[]
2021-05-05 23:26:21,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390085487407165443,chanel_pas,587,Twitter for Android,1,[]
2021-05-05 23:26:11,b'RT @Ndons_Back: Weww \n\nUang Hasil Korupsi Bansos Covid Juga Dipakai Karaokean Tim di Kemensos - VICE https://t.co/5bKdKvGUhg',1390085444080005120,cheepandha,266,Twitter for Android,1,[]
2021-05-05 23:24:55,b'RT @panca66: Perusahaan penyedia paket bansos ternyata banyak fiktif. Keterlaluan emang pelaku korupsi bansos ini. Udah nyikat komisi dari\xe2\x80\xa6',1390085126600626177,nayu2728,1730,Twitter for Android,1,[]
2021-05-05 23:24:31,"b'RT @BossTemlen: Salah satu kasus besar yang sedang dihadapi oleh KPK selain Mega Korupsi Bansos dan Ekspor Benih Lobster\n\nSamin Tan, Taipan\xe2\x80\xa6'",1390085024519622658,ninizgeulis,467,Twitter for Android,1,[]
2021-05-05 23:23:14,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390084702329970688,Sugengharisant1,587,Twitter for Android,1,[]
2021-05-05 23:22:18,b'RT @Ndons_Back: Weww \n\nUang Hasil Korupsi Bansos Covid Juga Dipakai Karaokean Tim di Kemensos - VICE https://t.co/5bKdKvGUhg',1390084467906076673,Hidayat08707156,266,Twitter for Android,1,[]
2021-05-05 23:20:31,"b'@twitpos @is_pelssy Nyolong duit bansos, udah. Kekerasan pake double stick, udah. Aplg nih yg belom?'",1390084021166567424,agus_p,0,Twitter for Android,0,[]
2021-05-05 23:20:07,b'RT @andry19633: Rizal Ramli Meminta Ketua KPK Bongkar 21 Juta Data Ganda Penerima Bansos Dan Penyalur Abal-Abal https://t.co/VokhPbsjg7 @Ra\xe2\x80\xa6',1390083917730877442,Lizalarilari,21,Twitter for Android,1,[]
2021-05-05 23:17:57,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390083373389910018,Alfito70427950,587,Twitter for Android,1,[]
2021-05-05 23:14:56,"b'RT @BossTemlen: Salah satu kasus besar yang sedang dihadapi oleh KPK selain Mega Korupsi Bansos dan Ekspor Benih Lobster\n\nSamin Tan, Taipan\xe2\x80\xa6'",1390082614485082115,setyobasuki16,467,Twitter Web App,1,[]
2021-05-05 23:13:13,b'RT @panca66: Perusahaan penyedia paket bansos ternyata banyak fiktif. Keterlaluan emang pelaku korupsi bansos ini. Udah nyikat komisi dari\xe2\x80\xa6',1390082182400548866,aseppujisantoso,1730,Twitter for Android,1,[]
2021-05-05 23:12:33,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390082015949594626,masnurganteng,587,Twitter for iPhone,1,[]
2021-05-05 23:11:39,"b'RT @dancersejati1: Uhuyyyyy . . Sudah banyak janji!\n\nSuku Anak Dalam Tagih Janji Risma Beri Bansos, PKS: Jangan Patahkan Hati Mereka! https\xe2\x80\xa6'",1390081787976577024,LaisaAna1,22,Twitter for Android,1,[]
2021-05-05 23:10:47,b'RT @PutraWadapi: Risma ungkap Data Ganda Penerima Bansos yg merupakan  Bobroknya Kinerja kader PDIP  Juliari Batubara tapi yg disalahkan er\xe2\x80\xa6',1390081570355093508,bmujizat,996,Twitter for Android,1,[]
2021-05-05 23:09:17,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390081193006166017,NarangNarangi,587,Twitter for Android,1,[]
2021-05-05 23:07:37,b'RT @LiezaaHan: Urgensinya apa coba..? Mengapa seolah ada kesan ingin mengkotak-kotakkan anak bangsa?\n\nKenapa tidak singgung ttg pertumbuhan\xe2\x80\xa6',1390080773831630850,Esih07845362,5,Twitter for Android,1,[]
2021-05-05 23:07:05,"b'RT @dancersejati1: Uhuyyyyy . . Sudah banyak janji!\n\nSuku Anak Dalam Tagih Janji Risma Beri Bansos, PKS: Jangan Patahkan Hati Mereka! https\xe2\x80\xa6'",1390080637969715200,B_dzoel,22,Twitter for Android,1,[]
2021-05-05 23:06:54,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390080592125980677,abyalif74_noni,587,Twitter for Android,1,[]
2021-05-05 23:06:50,"b'RT @RamliRizal: Menurut Mbak Risma ke KPK, data 21 juta penerima Bansos bodong atau fiktif. Ternyata perusahaan2 penyalur Bansos juga banya\xe2\x80\xa6'",1390080576758050816,Resof85,489,Twitter for Android,1,[]
2021-05-05 23:06:24,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390080466506584064,hdsambodo,587,Twitter for Android,1,[]
2021-05-05 23:06:07,"b'Bohong bener...siapa yg hibah biaya pesawat Jet?? Lucu&amp;abnormal topiknya Bansos...transportasinya pesawat jet..apa waras.?? Dana bonsosnya disikat,dana disabelitas diembat...jatah madem&amp;Tas bansos aman tdk terungkap https://t.co/cMOeo83Uq9'",1390080397195702277,03_malikha,1,Twitter for Android,0,[]
2021-05-05 23:05:59,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390080363058237441,de2suka,587,Twitter for Android,1,[]
2021-05-05 23:05:15,"b'RT @D3ffiM45rizal: Nasdem Yakin 21jt Data Bansos Ganda tjdi scr Sistemik krn angkany tdk sedikit. Kl kesalahan teknis 21rb, masuk akal. Tp\xe2\x80\xa6'",1390080175975518213,gowryeee,27,Twitter for iPhone,1,[]
2021-05-05 23:04:15,"b'@dr_tompi Itu yg percaya corona malah korupsi dana bansos, daur ulang alat swab \xf0\x9f\x99\x84\xf0\x9f\xa4\xad'",1390079926708019200,Yogesswarachan1,0,Twitter for Android,0,[]
2021-05-05 23:03:02,"b'RT @dancersejati1: Uhuyyyyy . . Sudah banyak janji!\n\nSuku Anak Dalam Tagih Janji Risma Beri Bansos, PKS: Jangan Patahkan Hati Mereka! https\xe2\x80\xa6'",1390079618472845312,hjkuncoro,22,Twitter for Android,1,[]
2021-05-05 23:02:56,"b'RT @FPKSDPRRI: Temuan 21 Juta Data Ganda Penerima Bansos, Aleg PKS: DPR Akan Segera Panggil Menteri Sosial! https://t.co/vVf70mYmAw lewat @\xe2\x80\xa6'",1390079594514948099,PKSLumajang,3,Twitter for Android,1,[]
2021-05-05 23:02:00,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390079360263098368,SopianRoheng,587,Twitter for Android,1,[]
2021-05-05 23:00:24,"b'RT @BossTemlen: Salah satu kasus besar yang sedang dihadapi oleh KPK selain Mega Korupsi Bansos dan Ekspor Benih Lobster\n\nSamin Tan, Taipan\xe2\x80\xa6'",1390078955609223172,Andini23456119,467,Twitter for Android,1,[]
2021-05-05 22:59:45,b'RT @panca66: Perusahaan penyedia paket bansos ternyata banyak fiktif. Keterlaluan emang pelaku korupsi bansos ini. Udah nyikat komisi dari\xe2\x80\xa6',1390078793692422151,EffendieFathur,1730,Twitter for iPhone,1,[]
2021-05-05 22:57:29,b'RT @Ndons_Back: Weww \n\nUang Hasil Korupsi Bansos Covid Juga Dipakai Karaokean Tim di Kemensos - VICE https://t.co/5bKdKvGUhg',1390078225125056518,Jaidun02,266,Twitter Web App,1,[]
2021-05-05 22:57:09,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390078138613264384,TigerWo09746163,587,Twitter for Android,1,[]
2021-05-05 22:56:15,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390077914171908099,slamet72,587,Twitter Web App,1,[]
2021-05-05 22:55:02,"b'RT @RicKY_KCh: uang bansos rakyat miskin dipakai untuk kemewahan, ini sangat menyakitkan bagi rakyat\n\nhttps://t.co/cwO9Li327M'",1390077605575946243,callmerahmasaja,34,Twitter for Android,1,[]
2021-05-05 22:54:48,"b'@schfess Terus dijawab katanya kalo tempat wisata ditutup mau gimana bayar pajak,, menurut kalian gimana? Mana baru bulan kemarin bupati disini ketauan korupsi uang bansos covid,,, sedih bangett'",1390077547833028608,strwboo,0,Twitter for Android,0,[]
2021-05-05 22:54:46,b'@SahabatSaber Mudah2an. Di daerah kmi jg da model kyk mas gibran..biar disapu bersih ni para pejabat kecil yg koruptor bansos dan pungli bantuan..\nYg urus umkm harus bayar 500rb dulu mas gibran baru di bantu urusannya \xf0\x9f\x98\x85\xf0\x9f\x98\x85',1390077538043498496,Dindaalvary,0,Twitter for Android,0,[]
2021-05-05 22:54:42,b'RT @panca66: Perusahaan penyedia paket bansos ternyata banyak fiktif. Keterlaluan emang pelaku korupsi bansos ini. Udah nyikat komisi dari\xe2\x80\xa6',1390077522570661890,ryandewata_,1730,Twitter for Android,1,[]
2021-05-05 22:54:34,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390077488433287168,Jaidun02,587,Twitter Web App,1,[]
2021-05-05 22:54:20,b'RT @panca66: Perusahaan penyedia paket bansos ternyata banyak fiktif. Keterlaluan emang pelaku korupsi bansos ini. Udah nyikat komisi dari\xe2\x80\xa6',1390077431835348992,pakDirman86,1730,Twitter Web App,1,[]
2021-05-05 22:53:04,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390077113353576455,Rojalii_ab,587,Twitter for Android,1,[]
2021-05-05 22:52:33,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390076983405514752,Mamahidah3,587,Twitter for Android,1,[]
2021-05-05 22:52:29,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390076965671956481,mrtaufik19,587,Twitter for iPad,1,[]
2021-05-05 22:51:22,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390076683110154242,RasyidAfasyi,587,Twitter for iPhone,1,[]
2021-05-05 22:51:01,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390076595575037952,AlKausar5,587,Twitter for Android,1,[]
2021-05-05 22:50:54,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390076566395228166,bkind2anothr,587,Twitter for Android,1,[]
2021-05-05 22:50:07,b'@PutraErlangga_ Watak komunis nya kental bangat ni kader partai korupsi bansos!!!',1390076368428228608,Akrap214,1,Twitter for Android,0,[]
2021-05-05 22:49:12,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390076138651734016,HandrisonImelda,587,Twitter for Android,1,[]
2021-05-05 22:49:05,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390076110176546821,Akrap214,587,Twitter for Android,1,[]
2021-05-05 22:48:29,"b'RT @BossTemlen: Salah satu kasus besar yang sedang dihadapi oleh KPK selain Mega Korupsi Bansos dan Ekspor Benih Lobster\n\nSamin Tan, Taipan\xe2\x80\xa6'",1390075960318337024,Valkyreism,467,Twitter for Android,1,[]
2021-05-05 22:47:50,"b'Kalau Maling2 Bansos dibiarkan,, TKA China dibiarkan masuk.. itu wibawa pemerintah rontok. https://t.co/LI8NLcz5BS'",1390075793334624256,jmertani,1,Twitter Web App,0,[]
2021-05-05 22:46:21,b'Lebih Geger lagi Lakinya di bui istri di ajak foto berdua dan di update di twiter.\n\nhttps://t.co/b8hH45qRhb',1390075419852869632,Fani63690254,0,Twitter for Android,0,[]
2021-05-05 22:46:13,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390075387137302528,Rhoonee,587,Twitter for Android,1,[]
2021-05-05 22:45:47,b'@geloraco Kalo sekedar kegiatan itu hanya sekedar ada. Yg di inginkan rakyat itu komitmen dalam penuntasan kasus2 korupsi yg melibatkan para petinggi elit. Sampai skrg yg disebut madam bansos gk pernah di tindaklajuti.',1390075277422649345,DannyAyubi,0,Twitter Web App,0,[]
2021-05-05 22:45:22,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390075174863577089,yanzulfian9,587,Twitter for Android,1,[]
2021-05-05 22:45:11,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390075127220502529,usroh2014,587,Twitter for Android,1,[]
2021-05-05 22:44:46,"b'RT @BudiSetyarso: A, seorang penyidik senior. Menangani kasus korupsi simulator SIM hingga bansos 2020. Pd 2012 ketika ikut menyidik korups\xe2\x80\xa6'",1390075025156239362,yanuarwib,197,Twitter for Android,1,[]
2021-05-05 22:44:42,b'RT @Ndons_Back: Weww \n\nUang Hasil Korupsi Bansos Covid Juga Dipakai Karaokean Tim di Kemensos - VICE https://t.co/5bKdKvGUhg',1390075005136818177,Hansyo70,266,Twitter for Android,1,[]
2021-05-05 22:44:18,"b'RT @kumparan: Sekjen Kemensos, Hartono Laras, menegaskan tak pernah menerima suap proyek bansos. Ia mengaku hanya pernah mendapat 1 unit se\xe2\x80\xa6'",1390074907447283715,shd0601,12,Twitter for iPhone,1,[]
2021-05-05 22:43:40,b'RT @panca66: Perusahaan penyedia paket bansos ternyata banyak fiktif. Keterlaluan emang pelaku korupsi bansos ini. Udah nyikat komisi dari\xe2\x80\xa6',1390074747887624192,juragan67304626,1730,Twitter for Android,1,[]
2021-05-05 22:43:02,b'Begitu mudahnya menyematkan DUTA..\nSaya juga mau menetapkan :\n- Julia r Juliur jadi Duta maling bansos\n- Haru Maskiku jadi Duta DPO\nMungkin ada Duta Duta yang lain..? https://t.co/FQSdnYBEfF',1390074588743180288,BintoroBean,0,Twitter for iPhone,0,[]
2021-05-05 22:42:46,"b'@detikcom Jalan tikus pada ditutup, tapi yang namanya tikus tetep aja berkeliaran, karena tikus selalu cerdik mencari celah, ada tikus bansos, ada tikus benur \xf0\x9f\xa4\xa3'",1390074519067394049,HerlambaRandy,0,Twitter Web App,0,[]
2021-05-05 22:42:31,b'RT @panca66: Perusahaan penyedia paket bansos ternyata banyak fiktif. Keterlaluan emang pelaku korupsi bansos ini. Udah nyikat komisi dari\xe2\x80\xa6',1390074455653687296,CemenRezim,1730,Twitter for Android,1,[]
2021-05-05 22:42:15,"b'RT @RicKY_KCh: uang bansos rakyat miskin dipakai untuk kemewahan, ini sangat menyakitkan bagi rakyat\n\nhttps://t.co/cwO9Li327M'",1390074390100930563,setyobasuki16,34,Twitter Web App,1,[]
2021-05-05 22:41:28,"b'RT @D3ffiM45rizal: Nasdem Yakin 21jt Data Bansos Ganda tjdi scr Sistemik krn angkany tdk sedikit. Kl kesalahan teknis 21rb, masuk akal. Tp\xe2\x80\xa6'",1390074194172518416,EdiKeceput,27,Twitter for Android,1,[]
2021-05-05 22:41:23,"b'RT @VICE_ID: Menurut keterangan saksi, terdakwa pejabat Kemensos mengajak tim teknis pembagian bansos karaokean di Senayan sebagai hadiah k\xe2\x80\xa6'",1390074169602101249,aphroditeyowx,1977,Twitter for iPhone,1,[]
2021-05-05 22:40:59,"b""RT @yuesefa: @hipohan Apakah si madam (maling dana masyarakat) bansos ini baca cuitan kita ya?\nBantu dong sampaikan ke do'i.""",1390074071262523392,SMujsin,1,Twitter for Android,1,[]
2021-05-05 22:40:37,b'RT @andry19633: Rizal Ramli Meminta Ketua KPK Bongkar 21 Juta Data Ganda Penerima Bansos Dan Penyalur Abal-Abal https://t.co/GfLwrlzQxm  @R\xe2\x80\xa6',1390073976722845697,Sutardi85A,43,Twitter for Android,1,[]
2021-05-05 22:40:18,b'RT @PutraWadapi: Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti\xe2\x80\xa6',1390073900428525570,aaxoposisi,587,Twitter for iPhone,1,[]
2021-05-05 22:38:37,"b'RT @RicKY_KCh: uang bansos rakyat miskin dipakai untuk kemewahan, ini sangat menyakitkan bagi rakyat\n\nhttps://t.co/cwO9Li327M'",1390073477101617154,Akrap214,34,Twitter for Android,1,[]
2021-05-05 22:38:34,"b'@Winartosandila Cebong goblok ditipu ekonomi meroket,dtipu corona nggak bakal masuk indonesia,di tipu bansos ,cebong mah gitu ,goblok'",1390073464204054529,feri_ulakan,0,Twitter for Android,0,[]
