Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags
2021-05-17 08:51:23,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394213949898469377,YossyHendry,73,Twitter for Android,1,[]
2021-05-17 08:51:19,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394213934802956293,dey_mamanya2dha,73,Twitter Web App,1,[]
2021-05-17 08:51:01,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394213857179049994,Santo_Amora,73,Twitter Web App,1,[]
2021-05-17 08:50:35,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394213748773060609,Dadan92556124,73,Twitter for Android,1,[]
2021-05-17 08:50:18,"b'@zarazettirazr bukan datan bansosnya aja yg dihapus, penyidik yg lagi naganin kasus bansos juga lagi mau di hapus dari kpk'",1394213675121086465,tonyAJ90616729,0,Twitter Web App,0,[]
2021-05-17 08:49:54,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394213574768152578,NotADimitrescu,73,Twitter for Android,1,[]
2021-05-17 08:49:52,b'RT @Bicaralahdotcom: https://t.co/Pk75exd7nS\n\nKalau melihat tayangan ini..tampaknya menarik ya..kita jd berfikir Pejabat kok masih kalah ed\xe2\x80\xa6',1394213567029645315,thilmanj,9,Twitter Web App,1,[]
2021-05-17 08:49:17,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394213422561071104,LaraNamaku,73,Twitter for Android,1,[]
2021-05-17 08:48:56,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394213333314670595,DevinRmd,73,Twitter for Android,1,[]
2021-05-17 08:48:51,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394213312603115520,gooyudi,73,Twitter for iPhone,1,[]
2021-05-17 08:48:35,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394213244739342337,gatse8,73,Twitter for Android,1,[]
2021-05-17 08:48:05,b'RT @zarazettirazr: Pejabat Kemensos itu bernama Victorious Saut Hamonangan selaku Direktur Rehabilitasi Sosial Korban Napza. Dia mengaku me\xe2\x80\xa6',1394213118968881154,tonyAJ90616729,73,Twitter Web App,1,[]
